,state,date,m50,cases,deaths,difference,new_cases
5609,Kansas,2020-08-14,6.847,34246,404,1.0,1159.0
5610,Kansas,2020-08-15,6.156000000000001,34294,406,1.0,48.0
5611,Kansas,2020-08-16,3.4210000000000003,34495,406,1.0,201.0
5612,Kansas,2020-08-17,4.907,35544,410,1.0,1049.0
5613,Kansas,2020-08-18,5.619,35632,415,1.0,88.0
5614,Kansas,2020-08-19,5.444,36333,420,1.0,701.0
5615,Kansas,2020-08-20,6.029,36445,423,1.0,112.0
5616,Kansas,2020-08-21,7.38,37411,430,1.0,966.0
5617,Kansas,2020-08-22,5.808,37544,431,1.0,133.0
5618,Kansas,2020-08-23,4.005,37726,431,1.0,182.0
5619,Kansas,2020-08-24,5.631,39008,432,1.0,1282.0
5620,Kansas,2020-08-25,5.997000000000001,39089,433,1.0,81.0
5621,Kansas,2020-08-26,6.0520000000000005,40564,445,1.0,1475.0
5622,Kansas,2020-08-27,5.962000000000001,40702,446,1.0,138.0
5623,Kansas,2020-08-28,7.037000000000001,41808,448,1.0,1106.0
5624,Kansas,2020-08-29,5.0889999999999995,41909,449,1.0,101.0
5625,Kansas,2020-08-30,3.782,42011,450,1.0,102.0
5626,Kansas,2020-08-31,4.874,43407,451,1.0,1396.0
5627,Kansas,2020-09-01,5.83,43491,454,1.0,84.0
5628,Kansas,2020-09-02,6.229,44529,458,1.0,1038.0
5629,Kansas,2020-09-03,6.704,44755,475,1.0,226.0
5630,Kansas,2020-09-04,7.482,46049,481,1.0,1294.0
5631,Kansas,2020-09-05,5.412000000000001,46051,482,1.0,2.0
5632,Kansas,2020-09-06,3.798,46151,483,1.0,100.0
5633,Kansas,2020-09-07,3.679,47409,485,1.0,1258.0
5634,Kansas,2020-09-08,5.077,47878,486,1.0,469.0
5635,Kansas,2020-09-09,5.225,48389,497,1.0,511.0
5636,Kansas,2020-09-10,5.346,48443,499,1.0,54.0
5637,Kansas,2020-09-11,6.546,49393,520,1.0,950.0
5638,Kansas,2020-09-12,5.78,49398,533,1.0,5.0
5639,Kansas,2020-09-13,4.084,49408,536,1.0,10.0
5640,Kansas,2020-09-14,5.492000000000001,50871,546,1.0,1463.0
5641,Kansas,2020-09-15,5.568,51006,555,1.0,135.0
5642,Kansas,2020-09-16,6.05,51829,586,1.0,823.0
5643,Kansas,2020-09-17,6.534,52039,586,1.0,210.0
5644,Kansas,2020-09-18,7.627000000000001,53403,596,1.0,1364.0
5645,Kansas,2020-09-19,6.372999999999999,53420,596,1.0,17.0
5646,Kansas,2020-09-20,3.9189999999999996,53433,597,1.0,13.0
5647,Kansas,2020-09-21,5.165,54956,604,1.0,1523.0
5648,Kansas,2020-09-22,5.664,55237,618,1.0,281.0
5649,Kansas,2020-09-23,5.874,56355,629,1.0,1118.0
5650,Kansas,2020-09-24,6.247999999999999,56461,633,1.0,106.0
5651,Kansas,2020-09-25,7.216,57852,634,1.0,1391.0
5652,Kansas,2020-09-26,6.678,57852,634,1.0,0.0
5653,Kansas,2020-09-27,3.201,57978,636,1.0,126.0
5654,Kansas,2020-09-28,5.6129999999999995,59793,641,1.0,1815.0
5655,Kansas,2020-09-29,6.462999999999999,59951,650,1.0,158.0
5656,Kansas,2020-09-30,6.723,60957,678,1.0,1006.0
5657,Kansas,2020-10-01,7.412000000000001,61103,678,1.0,146.0
5658,Kansas,2020-10-02,7.905,62424,699,1.0,1321.0
5659,Kansas,2020-10-03,6.273,62446,698,1.0,22.0
5660,Kansas,2020-10-04,4.032,62479,698,1.0,33.0
5661,Kansas,2020-10-05,5.218,63817,706,1.0,1338.0
5662,Kansas,2020-10-06,5.906000000000001,64077,706,1.0,260.0
5663,Kansas,2020-10-07,6.0120000000000005,65131,725,1.0,1054.0
5664,Kansas,2020-10-09,7.122999999999999,67086,765,2.0,1955.0
5665,Kansas,2020-10-10,6.766,67193,768,1.0,107.0
5666,Kansas,2020-10-11,3.966,67231,769,1.0,38.0
5667,Kansas,2020-10-12,5.244,69158,774,1.0,1927.0
5668,Kansas,2020-10-13,5.808,69392,786,1.0,234.0
5669,Kansas,2020-10-14,6.057,70665,838,1.0,1273.0
5670,Kansas,2020-10-15,6.54,70815,838,1.0,150.0
5671,Kansas,2020-10-16,7.586,72509,859,1.0,1694.0
5672,Kansas,2020-10-17,7.273,72616,859,1.0,107.0
5673,Kansas,2020-10-18,3.6689999999999996,72722,859,1.0,106.0
5674,Kansas,2020-10-19,5.43,74616,872,1.0,1894.0
5675,Kansas,2020-10-20,5.718999999999999,74883,902,1.0,267.0
5676,Kansas,2020-10-21,5.591,76299,952,1.0,1416.0
5677,Kansas,2020-10-22,5.707000000000001,76546,952,1.0,247.0
5678,Kansas,2020-10-23,7.045,78122,975,1.0,1576.0
5679,Kansas,2020-10-24,5.898,78177,975,1.0,55.0
5680,Kansas,2020-10-25,2.532,78241,975,1.0,64.0
5681,Kansas,2020-10-26,3.0639999999999996,80473,976,1.0,2232.0
5682,Kansas,2020-10-27,4.13,80761,979,1.0,288.0
5683,Kansas,2020-10-28,4.945,83485,1007,1.0,2724.0
5684,Kansas,2020-10-29,5.7860000000000005,83838,1008,1.0,353.0
5685,Kansas,2020-10-30,7.071000000000001,86768,1029,1.0,2930.0
5686,Kansas,2020-10-31,5.41,86771,1029,1.0,3.0
5687,Kansas,2020-11-01,3.003,86809,1029,1.0,38.0
5688,Kansas,2020-11-02,4.801,90613,1046,1.0,3804.0
5689,Kansas,2020-11-03,5.303,91072,1051,1.0,459.0
5690,Kansas,2020-11-04,5.7139999999999995,93967,1087,1.0,2895.0
5691,Kansas,2020-11-05,5.426,94427,1087,1.0,460.0
5692,Kansas,2020-11-06,6.315,99605,1172,1.0,5178.0
5693,Kansas,2020-11-07,5.399,99671,1166,1.0,66.0
5694,Kansas,2020-11-08,3.134,99805,1166,1.0,134.0
5695,Kansas,2020-11-09,4.3069999999999995,105298,1181,1.0,5493.0
5696,Kansas,2020-11-10,5.233,105760,1181,1.0,462.0
5697,Kansas,2020-11-11,5.254,110977,1215,1.0,5217.0
5698,Kansas,2020-11-12,5.021,111503,1215,1.0,526.0
5699,Kansas,2020-11-13,6.055,117282,1256,1.0,5779.0
5700,Kansas,2020-11-14,4.912,117728,1256,1.0,446.0
5701,Kansas,2020-11-15,3.26,117851,1256,1.0,123.0
5702,Kansas,2020-11-16,4.444,124697,1266,1.0,6846.0
5703,Kansas,2020-11-17,4.925,125668,1266,1.0,971.0
5704,Kansas,2020-11-18,5.537999999999999,131051,1326,1.0,5383.0
5705,Kansas,2020-11-19,5.983,131408,1326,1.0,357.0
5706,Kansas,2020-11-20,6.553999999999999,137224,1410,1.0,5816.0
5707,Kansas,2020-11-21,4.968,137295,1411,1.0,71.0
5708,Kansas,2020-11-22,3.112,137530,1410,1.0,235.0
5709,Kansas,2020-11-23,4.437,144831,1462,1.0,7301.0
5710,Kansas,2020-11-24,5.09,145272,1456,1.0,441.0
5711,Kansas,2020-11-25,5.591,150515,1503,1.0,5243.0
5712,Kansas,2020-11-26,1.8419999999999999,150522,1503,1.0,7.0
5713,Kansas,2020-11-27,3.7960000000000003,155245,1529,1.0,4723.0
5714,Kansas,2020-11-28,4.313,155265,1529,1.0,20.0
5715,Kansas,2020-11-29,2.3209999999999997,155377,1529,1.0,112.0
5716,Kansas,2020-11-30,4.321000000000001,160428,1560,1.0,5051.0
5717,Kansas,2020-12-01,5.257000000000001,160718,1560,1.0,290.0
5718,Kansas,2020-12-02,5.056,164981,1679,1.0,4263.0
5719,Kansas,2020-12-03,5.169,165613,1679,1.0,632.0
5720,Kansas,2020-12-04,6.3629999999999995,171513,1786,1.0,5900.0
5721,Kansas,2020-12-05,5.4670000000000005,171626,1786,1.0,113.0
5722,Kansas,2020-12-06,3.3160000000000003,171635,1786,1.0,9.0
5723,Kansas,2020-12-07,4.617,177389,1856,1.0,5754.0
5724,Kansas,2020-12-08,5.781000000000001,177780,1856,1.0,391.0
5725,Kansas,2020-12-09,4.863,183404,1941,1.0,5624.0
5726,Kansas,2020-12-10,4.652,183750,1941,1.0,346.0
5727,Kansas,2020-12-19,5.971,203650,2341,9.0,19900.0
5728,Kansas,2020-12-20,4.285,203674,2341,1.0,24.0
5729,Kansas,2020-12-21,6.183,207933,2448,1.0,4259.0
5730,Kansas,2020-12-22,5.975,208109,2448,1.0,176.0
5731,Kansas,2020-12-23,5.862,212871,2507,1.0,4762.0
5732,Kansas,2020-12-24,4.706,212962,2507,1.0,91.0
5733,Kansas,2020-12-25,0.9990000000000001,213076,2507,1.0,114.0
5734,Kansas,2020-12-26,4.238,213091,2507,1.0,15.0
5735,Kansas,2020-12-27,2.583,213173,2507,1.0,82.0
5736,Kansas,2020-12-28,4.7780000000000005,219095,2548,1.0,5922.0
5737,Kansas,2020-12-29,2.8339999999999996,219415,2548,1.0,320.0
5738,Kansas,2020-12-30,4.831,225361,2741,1.0,5946.0
5739,Kansas,2020-12-31,5.2139999999999995,225455,2741,1.0,94.0
5740,Kansas,2021-01-01,0.767,230352,2879,1.0,4897.0
5741,Kansas,2021-01-02,3.1830000000000003,230352,2879,1.0,0.0
5742,Kansas,2021-01-03,2.347,230352,2879,1.0,0.0
5743,Kansas,2021-01-04,4.008,234390,2897,1.0,4038.0
5744,Kansas,2021-01-05,4.015,234700,2897,1.0,310.0
5745,Kansas,2021-01-06,4.499,239988,3027,1.0,5288.0
5746,Kansas,2021-01-07,3.2510000000000003,240540,3027,1.0,552.0
5747,Kansas,2021-01-15,4.623,259196,3514,8.0,18656.0
5748,Kansas,2021-01-16,4.606,259226,3502,1.0,30.0
5749,Kansas,2021-01-17,2.7710000000000004,259226,3502,1.0,0.0
5750,Kansas,2021-01-18,4.715,262519,3525,1.0,3293.0
5751,Kansas,2021-01-19,5.019,262727,3526,1.0,208.0
5752,Kansas,2021-01-20,5.218999999999999,266251,3584,1.0,3524.0
5753,Kansas,2021-01-21,5.723,266562,3575,1.0,311.0
5754,Kansas,2021-01-22,6.327999999999999,269611,3598,1.0,3049.0
5755,Kansas,2021-01-23,5.301,269611,3598,1.0,0.0
5756,Kansas,2021-01-24,2.8560000000000003,269611,3598,1.0,0.0
5757,Kansas,2021-01-25,3.214,272220,3622,1.0,2609.0
5758,Kansas,2021-01-26,4.337,272303,3625,1.0,83.0
5759,Kansas,2021-01-27,4.343,275468,3718,1.0,3165.0
5760,Kansas,2021-01-28,4.5969999999999995,275585,3718,1.0,117.0
5761,Kansas,2021-01-29,5.33,277623,3779,1.0,2038.0
5762,Kansas,2021-01-30,4.0,277623,3779,1.0,0.0
5763,Kansas,2021-01-31,2.7239999999999998,277633,3779,1.0,10.0
5764,Kansas,2021-02-01,4.68,279587,3809,1.0,1954.0
5765,Kansas,2021-02-02,5.093999999999999,279734,3809,1.0,147.0
5766,Kansas,2021-02-03,5.415,281866,3895,1.0,2132.0
5767,Kansas,2021-02-04,4.949,281951,3895,1.0,85.0
5768,Kansas,2021-02-05,6.456,284554,4101,1.0,2603.0
5769,Kansas,2021-02-06,3.803,284554,4101,1.0,0.0
5770,Kansas,2021-02-07,2.142,284560,4101,1.0,6.0
5771,Kansas,2021-02-08,2.733,286026,4197,1.0,1466.0
5772,Kansas,2021-02-09,4.018,286066,4197,1.0,40.0
5773,Kansas,2021-02-10,4.473,287914,4303,1.0,1848.0
5774,Kansas,2021-02-11,4.801,288003,4303,1.0,89.0
5775,Kansas,2021-02-12,4.974,289210,4364,1.0,1207.0
5776,Kansas,2021-02-13,3.3369999999999997,289210,4364,1.0,0.0
5777,Kansas,2021-02-14,0.442,289225,4364,1.0,15.0
5778,Kansas,2021-02-15,0.96,290510,4406,1.0,1285.0
5779,Kansas,2021-02-16,2.355,290556,4406,1.0,46.0
5780,Kansas,2021-02-17,3.7430000000000003,291868,4521,1.0,1312.0
5781,Kansas,2021-02-18,5.206,291962,4526,1.0,94.0
5782,Kansas,2021-02-19,6.653,293869,4614,1.0,1907.0
5783,Kansas,2021-02-20,6.315,294010,4614,1.0,141.0
5784,Kansas,2021-02-21,3.763,294010,4614,1.0,0.0
5785,Kansas,2021-02-22,5.5089999999999995,294873,4643,1.0,863.0
5786,Kansas,2021-02-23,6.136,294885,4643,1.0,12.0
5787,Kansas,2021-02-24,6.126,295991,4724,1.0,1106.0
5788,Kansas,2021-02-25,6.468999999999999,296047,4724,1.0,56.0
5789,Kansas,2021-02-26,7.506,296798,4735,1.0,751.0
5790,Kansas,2021-02-27,7.53,296798,4735,1.0,0.0
5791,Kansas,2021-02-28,5.231,296798,4735,1.0,0.0
5792,Kansas,2021-03-01,5.909,297436,4743,1.0,638.0
5793,Kansas,2021-03-02,6.236000000000001,297460,4743,1.0,24.0
5794,Kansas,2021-03-03,6.646,298178,4816,1.0,718.0
5795,Kansas,2021-03-04,6.739,298218,4816,1.0,40.0
5796,Kansas,2021-03-05,8.148,298897,4812,1.0,679.0
5797,Kansas,2021-03-06,8.152999999999999,298900,4812,1.0,3.0
5798,Kansas,2021-03-07,5.5089999999999995,298900,4812,1.0,0.0
5799,Kansas,2021-03-08,6.0489999999999995,299503,4816,1.0,603.0
5800,Kansas,2021-03-09,6.392,299523,4816,1.0,20.0
5801,Kansas,2021-03-10,6.376,300261,4851,1.0,738.0
5802,Kansas,2021-03-11,6.84,300302,4851,1.0,41.0
5803,Kansas,2021-03-12,7.44,300698,4824,1.0,396.0
5804,Kansas,2021-03-13,6.109,300702,4824,1.0,4.0
5805,Kansas,2021-03-14,4.455,300702,4824,1.0,0.0
5806,Kansas,2021-03-15,5.843,301134,4835,1.0,432.0
5807,Kansas,2021-03-16,6.622000000000001,301170,4835,1.0,36.0
5808,Kansas,2021-03-17,6.215,301763,4837,1.0,593.0
5809,Kansas,2021-03-18,7.126,301786,4837,1.0,23.0
5810,Kansas,2021-03-19,8.988,302223,4842,1.0,437.0
5811,Kansas,2021-03-20,8.333,302223,4842,1.0,0.0
5812,Kansas,2021-03-21,5.787999999999999,302223,4842,1.0,0.0
5813,Kansas,2021-03-22,6.061,302602,4850,1.0,379.0
5814,Kentucky,2020-03-06,9.822000000000001,1,0,-381.0,-302601.0
5815,Kentucky,2020-03-07,8.522,1,0,1.0,0.0
5816,Kentucky,2020-03-08,6.603,4,0,1.0,3.0
5817,Kentucky,2020-03-09,8.289,5,0,1.0,1.0
5818,Kentucky,2020-03-10,8.323,7,0,1.0,2.0
5819,Kentucky,2020-03-11,8.586,7,0,1.0,0.0
5820,Kentucky,2020-03-12,8.183,11,0,1.0,4.0
5821,Kentucky,2020-03-13,8.852,11,0,1.0,0.0
5822,Kentucky,2020-03-14,5.245,18,0,1.0,7.0
5823,Kentucky,2020-03-15,3.792,21,0,1.0,3.0
5824,Kentucky,2020-03-16,6.473,22,1,1.0,1.0
5825,Kentucky,2020-03-17,5.693,26,1,1.0,4.0
5826,Kentucky,2020-03-18,5.007,35,1,1.0,9.0
5827,Kentucky,2020-03-19,4.946000000000001,47,2,1.0,12.0
5828,Kentucky,2020-03-20,5.702999999999999,63,2,1.0,16.0
5829,Kentucky,2020-03-21,2.469,84,3,1.0,21.0
5830,Kentucky,2020-03-22,1.148,103,3,1.0,19.0
5831,Kentucky,2020-03-23,3.832,124,3,1.0,21.0
5832,Kentucky,2020-03-24,2.822,157,3,1.0,33.0
5833,Kentucky,2020-03-25,3.698,198,5,1.0,41.0
5834,Kentucky,2020-03-26,3.79,248,5,1.0,50.0
5835,Kentucky,2020-03-27,3.888,302,8,1.0,54.0
5836,Kentucky,2020-03-28,2.314,394,9,1.0,92.0
5837,Kentucky,2020-03-29,1.218,439,9,1.0,45.0
5838,Kentucky,2020-03-30,2.819,480,11,1.0,41.0
5839,Kentucky,2020-03-31,2.2880000000000003,590,18,1.0,110.0
5840,Kentucky,2020-04-01,2.5789999999999997,674,20,1.0,84.0
5841,Kentucky,2020-04-02,3.1239999999999997,747,34,1.0,73.0
5842,Kentucky,2020-04-03,3.8930000000000002,762,34,1.0,15.0
5843,Kentucky,2020-04-04,2.34,909,40,1.0,147.0
5844,Kentucky,2020-04-05,1.067,1048,44,1.0,139.0
5845,Kentucky,2020-04-06,2.96,1057,52,1.0,9.0
5846,Kentucky,2020-04-07,3.01,1289,66,1.0,232.0
5847,Kentucky,2020-04-08,2.8960000000000004,1393,73,1.0,104.0
5848,Kentucky,2020-04-09,3.003,1525,84,1.0,132.0
5849,Kentucky,2020-04-10,3.653,1702,90,1.0,177.0
5850,Kentucky,2020-04-11,2.5069999999999997,1851,94,1.0,149.0
5851,Kentucky,2020-04-12,0.069,1963,98,1.0,112.0
5852,Kentucky,2020-04-13,2.224,2048,106,1.0,85.0
5853,Kentucky,2020-04-14,2.641,2210,115,1.0,162.0
5854,Kentucky,2020-04-15,3.1689999999999996,2295,124,1.0,85.0
5855,Kentucky,2020-04-16,3.438,2429,131,1.0,134.0
5856,Kentucky,2020-04-17,3.656,2522,140,1.0,93.0
5857,Kentucky,2020-04-18,2.6839999999999997,2707,145,1.0,185.0
5858,Kentucky,2020-04-19,0.904,2960,149,1.0,253.0
5859,Kentucky,2020-04-21,3.951,3193,172,2.0,233.0
5860,Kentucky,2020-04-22,4.418,3373,185,1.0,180.0
5861,Kentucky,2020-04-23,3.205,3548,194,1.0,175.0
5862,Kentucky,2020-04-24,4.559,3779,203,1.0,231.0
5863,Kentucky,2020-04-25,2.13,3905,208,1.0,126.0
5864,Kentucky,2020-04-26,0.489,4074,211,1.0,169.0
5865,Kentucky,2020-04-27,4.042,4146,216,1.0,72.0
5866,Kentucky,2020-04-28,4.283,4375,231,1.0,229.0
5867,Kentucky,2020-04-29,3.572,4538,235,1.0,163.0
5868,Kentucky,2020-04-30,4.773,4708,240,1.0,170.0
5869,Kentucky,2020-05-01,6.476,4879,248,1.0,171.0
5870,Kentucky,2020-05-02,5.332000000000001,4881,252,1.0,2.0
5871,Kentucky,2020-05-03,2.95,5223,256,1.0,342.0
5872,Kentucky,2020-05-04,4.843999999999999,5370,267,1.0,147.0
5873,Kentucky,2020-05-05,4.474,5822,278,1.0,452.0
5874,Kentucky,2020-05-06,5.888999999999999,5946,286,1.0,124.0
5875,Kentucky,2020-05-07,5.301,6173,302,1.0,227.0
5876,Kentucky,2020-05-08,4.965,6298,304,1.0,125.0
5877,Kentucky,2020-05-09,4.803999999999999,6469,312,1.0,171.0
5878,Kentucky,2020-05-10,4.158,6486,312,1.0,17.0
5879,Kentucky,2020-05-11,4.323,6710,325,1.0,224.0
5880,Kentucky,2020-05-12,5.425,7003,333,1.0,293.0
5881,Kentucky,2020-05-13,3.92,7102,334,1.0,99.0
5882,Kentucky,2020-05-14,4.851,7397,341,1.0,295.0
5883,Kentucky,2020-05-15,5.648,7578,343,1.0,181.0
5884,Kentucky,2020-05-16,4.791,7773,346,1.0,195.0
5885,Kentucky,2020-05-17,3.5380000000000003,7793,346,1.0,20.0
5886,Kentucky,2020-05-18,4.777,8041,354,1.0,248.0
5887,Kentucky,2020-05-19,4.387,8205,369,1.0,164.0
5888,Kentucky,2020-05-20,6.1979999999999995,8336,381,1.0,131.0
5889,Kentucky,2020-05-21,6.722,8475,393,1.0,139.0
5890,Kentucky,2020-05-22,8.08,8688,398,1.0,213.0
5891,Kentucky,2020-05-23,5.936,8812,399,1.0,124.0
5892,Kentucky,2020-05-24,5.053999999999999,8842,399,1.0,30.0
5893,Kentucky,2020-05-25,4.535,8899,403,1.0,57.0
5894,Kentucky,2020-05-26,6.54,9175,407,1.0,276.0
5895,Kentucky,2020-05-27,6.912000000000001,9313,420,1.0,138.0
5896,Kentucky,2020-05-28,6.835,9510,424,1.0,197.0
5897,Kentucky,2020-05-30,5.242000000000001,9887,441,2.0,377.0
5898,Kentucky,2020-05-31,4.28,9937,441,1.0,50.0
5899,Kentucky,2020-06-01,7.272,10150,445,1.0,213.0
5900,Kentucky,2020-06-02,6.28,10287,451,1.0,137.0
5901,Kentucky,2020-06-03,7.959,10485,458,1.0,198.0
5902,Kentucky,2020-06-04,7.082999999999999,10781,469,1.0,296.0
5903,Kentucky,2020-06-05,8.262,11051,476,1.0,270.0
5904,Kentucky,2020-06-06,7.225,11359,480,1.0,308.0
5905,Kentucky,2020-06-07,5.336,11393,481,1.0,34.0
5906,Kentucky,2020-06-08,7.3839999999999995,11701,487,1.0,308.0
5907,Kentucky,2020-06-09,7.426,11891,494,1.0,190.0
5908,Kentucky,2020-06-10,7.135,12029,498,1.0,138.0
5909,Kentucky,2020-06-11,8.087,12128,513,1.0,99.0
5910,Kentucky,2020-06-12,7.711,12352,525,1.0,224.0
5911,Kentucky,2020-06-13,7.472,12605,527,1.0,253.0
5912,Kentucky,2020-06-14,4.655,12652,527,1.0,47.0
5913,Kentucky,2020-06-15,6.375,12863,524,1.0,211.0
5914,Kentucky,2020-06-16,7.14,12899,530,1.0,36.0
5915,Kentucky,2020-06-17,7.897,13190,536,1.0,291.0
5916,Kentucky,2020-06-18,7.9879999999999995,13391,540,1.0,201.0
5917,Kentucky,2020-06-19,8.458,13629,542,1.0,238.0
5918,Kentucky,2020-06-20,7.239,13800,542,1.0,171.0
5919,Kentucky,2020-06-21,5.523,13919,544,1.0,119.0
5920,Kentucky,2020-06-22,6.313,14073,549,1.0,154.0
5921,Kentucky,2020-06-23,7.695,14323,559,1.0,250.0
5922,Kentucky,2020-06-24,7.2410000000000005,14522,561,1.0,199.0
5923,Kentucky,2020-06-25,8.324,14793,569,1.0,271.0
5924,Kentucky,2020-06-26,8.687999999999999,15033,575,1.0,240.0
5925,Kentucky,2020-06-27,7.0920000000000005,15337,575,1.0,304.0
5926,Kentucky,2020-06-28,4.667,15480,577,1.0,143.0
5927,Kentucky,2020-06-29,6.218999999999999,15657,584,1.0,177.0
5928,Kentucky,2020-06-30,7.316,15916,588,1.0,259.0
5929,Kentucky,2020-07-01,7.805,16114,597,1.0,198.0
5930,Kentucky,2020-07-02,8.644,16370,605,1.0,256.0
5931,Kentucky,2020-07-03,8.551,16655,608,1.0,285.0
5932,Kentucky,2020-07-04,6.8629999999999995,16709,608,1.0,54.0
5933,Kentucky,2020-07-05,5.872999999999999,16712,608,1.0,3.0
5934,Kentucky,2020-07-06,7.394,17464,621,1.0,752.0
5935,Kentucky,2020-07-07,7.859,17820,630,1.0,356.0
5936,Kentucky,2020-07-08,8.289,18204,634,1.0,384.0
5937,Kentucky,2020-07-09,8.218,18576,640,1.0,372.0
5938,Kentucky,2020-07-10,9.189,19076,647,1.0,500.0
5939,Kentucky,2020-07-11,8.157,19530,647,1.0,454.0
5940,Kentucky,2020-07-12,6.393,19762,649,1.0,232.0
5941,Kentucky,2020-07-13,7.8229999999999995,20127,656,1.0,365.0
5942,Kentucky,2020-07-14,8.978,20702,665,1.0,575.0
5943,Kentucky,2020-07-15,8.096,21148,668,1.0,446.0
5944,Kentucky,2020-07-16,7.694,21617,675,1.0,469.0
5945,Kentucky,2020-07-17,9.107999999999999,22162,687,1.0,545.0
5946,Kentucky,2020-07-18,7.316,22750,688,1.0,588.0
5947,Kentucky,2020-07-19,5.186,23600,691,1.0,850.0
5948,Kentucky,2020-07-20,6.627000000000001,23978,694,1.0,378.0
5949,Kentucky,2020-07-21,6.912999999999999,24638,695,1.0,660.0
5950,Kentucky,2020-07-22,6.829,25169,700,1.0,531.0
5951,Kentucky,2020-07-23,6.562,25828,706,1.0,659.0
5952,Kentucky,2020-07-24,8.225,26628,715,1.0,800.0
5953,Kentucky,2020-07-25,6.225,27395,717,1.0,767.0
5954,Kentucky,2020-07-26,4.707,27682,718,1.0,287.0
5955,Kentucky,2020-07-27,6.5,28250,726,1.0,568.0
5956,Kentucky,2020-07-28,6.725,28876,735,1.0,626.0
5957,Kentucky,2020-07-29,6.686,29479,746,1.0,603.0
5958,Kentucky,2020-07-30,6.172999999999999,30132,748,1.0,653.0
5959,Kentucky,2020-07-31,6.801,30981,753,1.0,849.0
5960,Kentucky,2020-08-01,5.556,31612,758,1.0,631.0
5961,Kentucky,2020-08-02,3.7060000000000004,31966,759,1.0,354.0
5962,Kentucky,2020-08-03,5.686,32500,762,1.0,534.0
5963,Kentucky,2020-08-04,6.975,33209,769,1.0,709.0
5964,Kentucky,2020-08-05,7.449,33823,771,1.0,614.0
5965,Kentucky,2020-08-06,7.018,34435,780,1.0,612.0
5966,Kentucky,2020-08-07,8.148,35147,785,1.0,712.0
5967,Kentucky,2020-08-08,7.415,35986,790,1.0,839.0
5968,Kentucky,2020-08-09,5.142,36316,790,1.0,330.0
5969,Kentucky,2020-08-10,6.5329999999999995,36739,794,1.0,423.0
5970,Kentucky,2020-08-11,7.104,37437,803,1.0,698.0
5971,Kentucky,2020-08-12,6.965,38546,809,1.0,1109.0
5972,Kentucky,2020-08-13,7.0360000000000005,39306,817,1.0,760.0
5973,Kentucky,2020-08-14,7.8420000000000005,40012,822,1.0,706.0
5974,Kentucky,2020-08-15,7.406000000000001,40677,829,1.0,665.0
5975,Kentucky,2020-08-16,4.583,40883,832,1.0,206.0
5976,Kentucky,2020-08-17,6.396,41610,839,1.0,727.0
5977,Kentucky,2020-08-18,6.527,42270,858,1.0,660.0
5978,Kentucky,2020-08-19,7.0520000000000005,42958,866,1.0,688.0
5979,Kentucky,2020-08-20,7.494,43700,881,1.0,742.0
5980,Kentucky,2020-08-21,8.759,44432,887,1.0,732.0
5981,Kentucky,2020-08-22,6.742000000000001,45225,899,1.0,793.0
5982,Kentucky,2020-08-23,5.409,45401,901,1.0,176.0
5983,Kentucky,2020-08-24,7.0120000000000005,46057,909,1.0,656.0
5984,Kentucky,2020-08-25,7.1339999999999995,46798,918,1.0,741.0
5985,Kentucky,2020-08-26,7.147,47542,927,1.0,744.0
5986,Kentucky,2020-08-27,7.077999999999999,48322,937,1.0,780.0
5987,Kentucky,2020-08-28,7.57,48937,945,1.0,615.0
5988,Kentucky,2020-08-29,6.686,49914,951,1.0,977.0
5989,Kentucky,2020-08-30,4.772,50170,955,1.0,256.0
5990,Kentucky,2020-08-31,5.89,50884,965,1.0,714.0
5991,Kentucky,2020-09-01,6.9,51762,983,1.0,878.0
5992,Kentucky,2020-09-02,7.215,52704,1008,1.0,942.0
5993,Kentucky,2020-09-03,7.13,54067,1021,1.0,1363.0
5994,Kentucky,2020-09-04,8.19,55500,1028,1.0,1433.0
5995,Kentucky,2020-09-05,6.704,56016,1033,1.0,516.0
5996,Kentucky,2020-09-06,5.455,56172,1035,1.0,156.0
5997,Kentucky,2020-09-07,5.456,56545,1036,1.0,373.0
5998,Kentucky,2020-09-08,6.685,56877,1039,1.0,332.0
5999,Kentucky,2020-09-09,7.239,57518,1058,1.0,641.0
6000,Kentucky,2020-09-10,7.098,58452,1073,1.0,934.0
6001,Kentucky,2020-09-11,8.195,59349,1087,1.0,897.0
6002,Kentucky,2020-09-12,6.9110000000000005,60187,1099,1.0,838.0
6003,Kentucky,2020-09-13,4.833,60607,1102,1.0,420.0
6004,Kentucky,2020-09-14,6.886,61182,1105,1.0,575.0
6005,Kentucky,2020-09-15,6.814,61986,1112,1.0,804.0
6006,Kentucky,2020-09-16,7.544,62723,1118,1.0,737.0
6007,Kentucky,2020-09-17,7.718999999999999,63412,1127,1.0,689.0
6008,Kentucky,2020-09-18,8.927999999999999,64155,1132,1.0,743.0
6009,Kentucky,2020-09-19,7.744,65068,1137,1.0,913.0
6010,Kentucky,2020-09-20,5.872000000000001,65413,1139,1.0,345.0
6011,Kentucky,2020-09-21,6.531000000000001,65905,1141,1.0,492.0
6012,Kentucky,2020-09-22,6.681,66624,1148,1.0,719.0
6013,Kentucky,2020-09-23,6.942,67590,1161,1.0,966.0
6014,Kentucky,2020-09-24,7.268,68230,1166,1.0,640.0
6015,Kentucky,2020-09-25,8.405,69150,1179,1.0,920.0
6016,Kentucky,2020-09-26,8.0,70038,1185,1.0,888.0
